DATE,real_pc_y,real_pc_cm,real_pc_xall,real_pc_xmarket,real_pc_xhome,pc_hours,productivity,real_pc_kall,real_pc_kmarket,real_pc_khome,solow_residual,relative_price_investment,tau_k,tau_n,return_business_capital_pre_tax,return_business_capital_pre_tax_no_gain,return_business_capital_after_tax,return_business_capital_after_tax_no_gain,return_business_capital_pre_tax_adj,return_business_capital_pre_tax_no_gain_adj,return_business_capital_after_tax_adj,return_business_capital_after_tax_no_gain_adj,return_all_capital_pre_tax,return_all_capital_pre_tax_no_gain,return_all_capital_after_tax,return_all_capital_after_tax_no_gain,return_housing_capital_pre_tax,return_housing_capital_pre_tax_no_gain,return_housing_capital_after_tax,return_housing_capital_after_tax_no_gain
1958-07-01,28.138914301144176,13.472221620458141,6.696987973276867,2.670524594961813,4.026463378315054,0.7367871577449187,38.19137454467696,75.95804872949984,34.02789895978781,41.93014976971202,35.06350556557657,2.194637877481409,0.42496775138976955,0.15975386042801232,10.443648670600458,10.103495504842929,6.050578094896086,5.720627727863481,10.05752240676927,9.718261891897463,5.835081835595934,5.50563463998448,7.883211746110286,7.548992539051036,5.11641621042358,4.788648912010007,4.434464687933115,4.108294121522138,3.8416068266907466,3.516826504388826
1958-10-01,28.841193834691964,13.532287597662227,7.010765831783459,2.7648696512659594,4.2458961805175,0.7471877184251214,38.59966260618114,75.62131168054253,33.77635113621187,41.84496054433066,35.929989702502205,2.1978562110509174,0.4305026207322902,0.15878670564846603,11.778015947700226,11.141709564345327,6.851997399081133,6.236855320177659,11.345441536000344,10.71098421563146,6.613688683345997,5.999576582900801,8.81014149923869,8.186557818956874,5.733417098930049,5.123114558905617,4.822321680222186,4.215970445304107,4.208203341735461,3.6045202967414314
1959-01-01,29.20987163677621,13.64906593560352,7.411698363478038,2.8301282981799956,4.581570065298043,0.7611162902125783,38.37767239040167,75.63476405939839,33.641799568688796,41.992964490709596,36.04262361647813,2.18931657208185,0.4337314722264613,0.16730560662770286,9.617310756634323,11.291800498165316,4.665281372807084,6.282816994486229,9.17761348792363,10.847072714443339,4.424624472330341,6.039375244187917,6.660729780907215,8.301295011540821,3.566035119285149,5.170837248674598,2.7125193391440483,4.307411077929202,2.07594708223815,3.66343395961104
1959-04-01,29.729281886103823,13.76692182749511,7.640749351485899,2.912759633358645,4.7279897181272545,0.7739353187203982,38.413135008823915,75.77696202403823,33.632736566801555,42.14422545723667,36.42247199209405,2.1956782740766134,0.4302840755857753,0.16766864327957232,13.486903977575594,12.214281437361652,8.05573561559061,6.8291339959764,12.990613892681324,11.722173496830779,7.783012154935021,6.55873645627556,10.074441079368324,8.830668127666241,6.709338657272879,5.494234084918115,5.557852326179691,4.352609148046005,4.898539119731948,3.6989544033764643
1959-07-01,29.517821656956055,13.830947861894291,7.691759670208047,2.9892336420025933,4.702526028205453,0.7661911283311424,38.52540256012813,76.144972877459,33.71043477516551,42.43453810229349,36.41573389702737,2.1932051842690394,0.4244941315313987,0.16920456847401086,10.76696080090076,11.254213233624476,5.895684926159128,6.366784942804227,10.308251153192138,10.793990269043551,5.640284843618715,6.110532923789402,7.821633696398145,8.299141640829411,4.771037020731628,5.238381682884596,3.9278760978809224,4.3923987105396245,3.262619357826413,3.7249113187489913
1959-10-01,29.407032251327106,13.908433062186917,7.428239371715119,2.9554164177256776,4.472822953989441,0.7650288204224396,38.43911688854924,76.54743943285428,33.868468239723185,42.67897119313109,36.23013893777694,2.1856877852287924,0.4166889804110238,0.1705558709105598,9.724627825405419,11.201889640790386,4.996303884215592,6.425638913505383,9.262015649597188,10.734611577674368,4.735056574492691,6.161727977522902,6.826874392098703,8.274827223788229,3.8603428942871387,5.278083722721205,3.020909552654838,4.430062251107492,2.347257000542591,3.7495049493799337
1960-01-01,29.98276769415401,13.87459598628087,7.622577955114643,3.0432338428076022,4.579344112307041,0.7694958941228778,38.964168520132716,76.3573519237887,33.852401219739626,42.50495070404906,37.02484855323014,2.184565238252145,0.4337029162941587,0.1790957861048804,11.48462407084201,11.707679711522667,6.295297073326789,6.5105214310066994,10.990342753948102,11.212656458801762,6.025024706426407,6.239838606161885,8.355900402184858,8.574245642453949,5.122464971571339,5.335906267916624,4.259376762149958,4.471502723253251,3.5631066292284297,3.774169498106672
1960-04-01,29.573173541899955,14.002169365091838,7.522454055789964,3.063018384870144,4.45943567091982,0.7672585505888689,38.543947824631765,76.61350456236468,33.83043004823228,42.783074514132394,36.34623452517235,2.172526684007103,0.4299323865396645,0.1793250502433944,8.577553122767245,10.94123797247537,3.8465087093429995,6.132727612337341,8.120436704688183,10.476674321449785,3.5943157363869105,5.876380635553069,5.837099981055904,8.15601860965609,2.8567459110870663,5.126647286186792,2.224551004621622,4.484009172160475,1.533425096049723,3.781447982582975
1960-07-01,29.573144474107583,13.87160068360063,7.306153176531934,2.959251407566256,4.346901768965679,0.7595098342437708,38.937144906824,76.71423460209625,33.80984571087009,42.90438889122616,36.73373815615095,2.1621286580948005,0.4230951154538658,0.18029438702853842,8.732758864833311,10.785660720242763,4.133490824872887,6.1210672888939,8.277102383101065,10.323563771904576,3.878837559426951,5.86277614484223,6.044065423548672,8.058864836666825,3.144582918281813,5.118019655061556,2.5355467743351845,4.500258375796817,1.8364389998571928,3.7911190214409585
1960-10-01,28.944272656801054,13.879984660222016,7.146653922853766,2.908154663646397,4.238499259207369,0.7477194155760641,38.71007232639742,76.55089975017808,33.66861791943279,42.882281830745285,36.18783394011205,2.146798056478776,0.4247805531723312,0.17973579946627272,7.322636136346006,10.344616711434384,2.9280096510799325,5.857020486475606,6.8867278716677305,9.899530078695973,2.684852081842748,5.608689991758409,4.860332932543332,7.830343348733093,2.0752151093230253,4.986070041202129,1.6483192679225933,4.550071300481062,0.9481283757177827,3.8349290367516664
